INFO 2024-03-26 19:47:55,676 views 2832 7180 Случайное число: 3
INFO 2024-03-26 19:47:55,677 basehttp 2832 7180 "GET /second/random_num/ HTTP/1.1" 200 41
INFO 2024-03-26 19:48:35,922 basehttp 2832 9880 "GET /second/coin HTTP/1.1" 301 0
INFO 2024-03-26 19:48:35,946 views 2832 22188 После броска моентки выпало: Орёл
INFO 2024-03-26 19:48:35,946 basehttp 2832 22188 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 19:48:55,624 basehttp 2832 22188 "GET /second/cube HTTP/1.1" 301 0
INFO 2024-03-26 19:48:55,647 views 2832 18288 После броска кубика выпало: 1
INFO 2024-03-26 19:48:55,648 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:08,566 views 2832 18288 После броска кубика выпало: 5
INFO 2024-03-26 19:49:08,566 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:21,434 views 2832 18288 После броска кубика выпало: 6
INFO 2024-03-26 19:49:21,434 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:23,022 views 2832 18288 После броска кубика выпало: 6
INFO 2024-03-26 19:49:23,022 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:24,137 views 2832 18288 После броска кубика выпало: 5
INFO 2024-03-26 19:49:24,137 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:25,401 views 2832 18288 После броска кубика выпало: 5
INFO 2024-03-26 19:49:25,402 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:27,114 views 2832 18288 После броска кубика выпало: 2
INFO 2024-03-26 19:49:27,115 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:35,519 views 2832 18288 После броска кубика выпало: 1
INFO 2024-03-26 19:49:35,520 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:40,894 views 2832 18288 После броска кубика выпало: 5
INFO 2024-03-26 19:49:40,894 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:44,606 views 2832 18288 После броска кубика выпало: 5
INFO 2024-03-26 19:49:44,606 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:46,556 views 2832 18288 После броска кубика выпало: 4
INFO 2024-03-26 19:49:46,556 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:47,697 views 2832 18288 После броска кубика выпало: 3
INFO 2024-03-26 19:49:47,698 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:48,446 views 2832 18288 После броска кубика выпало: 2
INFO 2024-03-26 19:49:48,447 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:49,415 views 2832 18288 После броска кубика выпало: 2
INFO 2024-03-26 19:49:49,416 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:50,445 views 2832 18288 После броска кубика выпало: 4
INFO 2024-03-26 19:49:50,446 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:51,161 views 2832 18288 После броска кубика выпало: 4
INFO 2024-03-26 19:49:51,161 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:52,393 views 2832 18288 После броска кубика выпало: 5
INFO 2024-03-26 19:49:52,393 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
